worksheet,item,count,item_location,invoice_no,description,agency,pc,peripherals,status,item_user,item_value,purchase_date,install_date,currency,
15,UPS,11,,20160,APC BK650AS,,3B1348X19393,,,,120,03/03/14,,USD,
15,UPS,12,,20160,APC BK650AS,,3B1348X19424,,,,120,03/03/14,,USD,
15,UPS,13,,20160,APC BK650AS,,3B1348X19426,,,,120,03/03/14,,USD,
15,UPS,14,,20160,APC BK650AS,,3B1348X19455,,,,120,03/03/14,,USD,
15,UPS,15,,20160,APC BK650AS,,3B1348X19459,,,,120,03/03/14,,USD,
15,UPS,16,,20160,APC BK650AS,,3B1348X19463,,,,120,03/03/14,,USD,
15,UPS,17,,20160,APC BK650AS,,3B1348X19493,,,,120,03/03/14,,USD,
15,UPS,18,,20160,APC BK650AS,,3B1348X19495,,,,120,03/03/14,,USD,
15,UPS,19,,20160,APC BK650AS,,3B1348X19502,,,,120,03/03/14,,USD,
15,UPS,20,,20160,APC BK650AS,,3B1348X19513,,,,120,03/03/14,,USD,
15,UPS,21,,20160,APC BK650AS,,3B1348X19522,,,,120,03/03/14,,USD,
15,UPS,22,,20160,APC BK650AS,,3B1348X19525,,,,120,03/03/14,,USD,
15,UPS,23,,20160,APC BK650AS,,3B1348X19527,,,,120,03/03/14,,USD,
15,UPS,24,,20160,APC BK650AS,,3B1348X19533,,,,120,03/03/14,,USD,
15,UPS,25,,20160,APC BK650AS,,3B1348X19541,,,,120,03/03/14,,USD,
15,UPS,26,,20160,APC BK650AS,,3B1348X19684,,,,120,03/03/14,,USD,
15,UPS,27,,20160,APC BK650AS,,3B1348X19685,,,,120,03/03/14,,USD,
15,UPS,28,,20160,APC BK650AS,,3B1348X19686,,,,120,03/03/14,,USD,
15,UPS,29,,20160,APC BK650AS,,3B1348X19687,,,,120,03/03/14,,USD,
15,UPS,30,,20160,APC BK650AS,,3B1348X19726,,,,120,03/03/14,,USD,
15,UPS,31,,20160,APC BK650AS,,3B1348X19729,,,,120,03/03/14,,USD,
15,UPS,32,,20160,APC BK650AS,,3B1348X19731,,,,120,03/03/14,,USD,
15,UPS,33,,20160,APC BK650AS,,3B1348X19733,,,,120,03/03/14,,USD,
15,UPS,34,,20160,APC BK650AS,,3B1348X19734,,,,120,03/03/14,,USD,
15,UPS,35,,20160,APC BK650AS,,3B1348X19736,,,,120,03/03/14,,USD,
15,UPS,36,,20160,APC BK650AS,,3B1348X19742,,,,120,03/03/14,,USD,
15,UPS,37,,20160,APC BK650AS,,3B1348X19744,,,,120,03/03/14,,USD,
15,UPS,38,,20160,APC BK650AS,,3B1348X19747,,,,120,03/03/14,,USD,
15,UPS,39,,20160,APC BK650AS,,3B1348X19784,,,,120,03/03/14,,USD,
15,UPS,40,,20160,APC BK650AS,,3B1348X19827,,,,120,03/03/14,,USD,
15,UPS,41,,20160,APC BK650AS,,3B1348X19841,,,,120,03/03/14,,USD,
15,UPS,42,,20160,APC BK650AS,,3B1348X19850,,,,120,03/03/14,,USD,
15,UPS,43,,20160,APC BK650AS,,3B1348X19853,,,,120,03/03/14,,USD,
15,UPS,44,,20160,APC BK650AS,,3B1348X19855,,,,120,03/03/14,,USD,
15,UPS,45,,20160,APC BK650AS,,3B1348X19870,,,,120,03/03/14,,USD,
15,UPS,46,,20160,APC BK650AS,,3B1348X19920,,,,120,03/03/14,,USD,
15,UPS,47,,20160,APC BK650AS,,3B1348X19947,,,,120,03/03/14,,USD,
15,UPS,48,,20160,APC BK650AS,,3B1348X19957,,,,120,03/03/14,,USD,
15,UPS,49,,20160,APC BK650AS,,3B1348X19090,,,,120,03/03/14,,USD,
15,UPS,50,,20160,APC BK650AS,,3B1348X20025,,,,120,03/03/14,,USD,
15,UPS,51,,20160,APC BK650AS,,3B1348X20026,,,,120,03/03/14,,USD,
15,UPS,52,,20160,APC BK650AS,,3B1348X20034,,,,120,03/03/14,,USD,
15,UPS,53,,20160,APC BK650AS,,3B1348X20038,,,,120,03/03/14,,USD,
15,UPS,54,,20160,APC BK650AS,,3B1348X20045,,,,120,03/03/14,,USD,
15,UPS,55,,20160,APC BK650AS,,3B1348X20052,,,,120,03/03/14,,USD,
15,UPS,1,,20103,APC BK650AS,Bunson Junction,4B1304224411,,,,12,180,11/06/13,,Ksh.
15,UPS,2,,20107,APC BK650AS,Holiday N Style,3B1317X10371,,,,12,180,11/06/13,,Ksh.
15,UPS,3,,20107,APC BK650AS,Holiday N Style,3B1317X10281,,,,12,180,11/06/13,,Ksh.
15,UPS,4,,20113,APC BK650AS,Debonair Travel,3B1226X05302,,,,12,180,11/12/13,,Ksh.
15,UPS,5,,20113,APC BK650AS,Debonair Travel,3B1303X24640,,,,12,180,11/12/13,,Ksh.
15,UPS,6,,20114,APC BK650AS,First  Choice,3B1209X04053,,,,12,180,11/12/13,,Ksh.
15,UPS,7,,20131,APC BK650AS,Travellers Den,3B1226X09636,,,,12,180,11/28/13,,Ksh.
15,UPS,8,,20132,APC BK650AS,First  Choice,3B1209X04053,,,,12,180,11/28/13,,Ksh.
15,UPS,9,,20150,APC BK650AS,Ruh Travel,3B1315X03151,,,,12,180,02/10/14,,Ksh.
15,UPS,10,,20153,APC BK650AS,Shian Tours Travel,3B1324X09633,,,,12,180,02/10/14,,Ksh.
15,UPS,11,,20154,APC BK650AS,Burhani Travel,3B1325X096E1,,,,12,180,02/10/14,,Ksh.
15,UPS,12,,20158,APC BK650AS,Aslan Adventure,3B1219X25236,,,,12,180,02/12/14,,Ksh.
15,UPS,13,,20158,APC BK650AS,Aslan Adventure,3B1324X10166,,,,12,180,02/12/14,,Ksh.
15,UPS,14,,20158,APC BK650AS,Aslan Adventure,3B1326X22150,,,,12,180,02/12/14,,Ksh.
15,UPS,15,,20176,APC BK650AS,George Travel,3B1315X03175,,,,12,180,03/06/14,,Ksh.
15,UPS,16,,20176,APC BK650AS,Travel Associates,3B1051X0816,,,,12,180,03/06/14,,Ksh.
15,UPS,17,,20176,APC BK650AS,Dodo World,3B1316X04532,,,,12,180,03/06/14,,Ksh.
15,UPS,18,,20176,APC BK650AS,Twiga Travel,3B1051X0816,,,,12,180,03/06/14,,Ksh.
15,UPS,19,,20176,APC BK650AS,Somak Travel,3A1326X35598,,,,12,180,03/06/14,,Ksh.
15,UPS,1,,20251,APC BK650AS,,3B1350X00569,,,,12,180,08/25/14,,Ksh.
15,UPS,2,,20251,APC BK650AS,,3B1350X00476,,,,12,180,08/25/14,,Ksh.
15,UPS,3,,20251,APC BK650AS,,3B1350X22263,,,,12,180,08/25/14,,Ksh.
15,UPS,4,,20251,APC BK650AS,,3B1350X21538,,,,12,180,08/25/14,,Ksh.
15,UPS,5,,20251,APC BK650AS,,3B1350X22006,,,,12,180,08/25/14,,Ksh.
15,UPS,6,,20251,APC BK650AS,,3B1350X00483,,,,12,180,08/25/14,,Ksh.
15,UPS,7,,20251,APC BK650AS,,3B1350X00239,,,,12,180,08/25/14,,Ksh.
15,UPS,8,,20251,APC BK650AS,,3B1403X11124,,,,12,180,08/25/14,,Ksh.
15,UPS,9,,20251,APC BK650AS,,3B1406X15894,,,,12,180,08/25/14,,Ksh.
15,UPS,10,,20251,APC BK650AS,,3B1403X10608,,,,12,180,08/25/14,,Ksh.
15,UPS,11,,20251,APC BK650AS,,3B1406X15931,,,,12,180,08/25/14,,Ksh.
15,UPS,12,,20251,APC BK650AS,,3B1350X21700,,,,12,180,08/25/14,,Ksh.
15,UPS,13,,20251,APC BK650AS,,3B1403X10838,,,,12,180,08/25/14,,Ksh.
15,UPS,14,,20251,APC BK650AS,,3B1350X00531,,,,12,180,08/25/14,,Ksh.
15,UPS,15,,20251,APC BK650AS,,3B1403X10842,,,,12,180,08/25/14,,Ksh.
15,UPS,16,,20251,APC BK650AS,,3B1350X22127,,,,12,180,08/25/14,,Ksh.
15,UPS,17,,20251,APC BK650AS,,3B1403X10699,,,,12,180,08/25/14,,Ksh.
15,UPS,18,,20251,APC BK650AS,,3B1411X15713,,,,12,180,08/25/14,,Ksh.
15,UPS,19,,20251,APC BK650AS,,3B1411X16067,,,,12,180,08/25/14,,Ksh.
15,UPS,20,,20251,APC BK650AS,,3B1350X22215,,,,12,180,08/25/14,,Ksh.
15,UPS,1,,,APC BK650AS,,3B1421X19071,,,,12,180,10/17/14,,Ksh.
15,UPS,2,,,APC BK650AS,,3B1421X19108,,,,12,180,10/17/14,,Ksh.
15,UPS,3,,,APC BK650AS,,3B1421X18418,,,,12,180,10/17/14,,Ksh.
15,UPS,4,,,APC BK650AS,,3B1421X18842,,,,12,180,10/17/14,,Ksh.
15,UPS,5,,,APC BK650AS,,3B1421X18827,,,,12,180,10/17/14,,Ksh.
15,UPS,6,,,APC BK650AS,,3B1421X18644,,,,12,180,10/17/14,,Ksh.
15,UPS,7,,,APC BK650AS,,3B1421X19088,,,,12,180,10/17/14,,Ksh.
15,UPS,8,,,APC BK650AS,,3B1421X19080,,,,12,180,10/17/14,,Ksh.
15,UPS,9,,,APC BK650AS,,3B1421X19081,,,,12,180,10/17/14,,Ksh.
15,UPS,10,,,APC BK650AS,,3B1421X19074,,,,12,180,10/17/14,,Ksh.
15,UPS,11,,,APC BK650AS,,3B1421X19112,,,,12,180,10/17/14,,Ksh.
15,UPS,12,,,APC BK650AS,,3B1421X19067,,,,12,180,10/17/14,,Ksh.
15,UPS,13,,,APC BK650AS,,3B1421X18937,,,,12,180,10/17/14,,Ksh.
15,UPS,14,,,APC BK650AS,,3B1421X19111,,,,12,180,10/17/14,,Ksh.
15,UPS,15,,,APC BK650AS,,3B1421X18840,,,,12,180,10/17/14,,Ksh.
15,UPS,16,,,APC BK650AS,,3B1421X18868,,,,12,180,10/17/14,,Ksh.
15,UPS,17,,,APC BK650AS,,3B1421X18903,,,,12,180,10/17/14,,Ksh.
15,UPS,18,,,APC BK650AS,,3B1421X18838,,,,12,180,10/17/14,,Ksh.
15,UPS,19,,,APC BK650AS,,3B1421X18967,,,,12,180,10/17/14,,Ksh.
15,UPS,20,,,APC BK650AS,,3B1421X19063,,,,12,180,10/17/14,,Ksh.
15,UPS,21,,,APC BK650AS,,3B1421X19060,,,,12,180,10/17/14,,Ksh.
15,UPS,22,,,APC BK650AS,,3B1421X19059,,,,12,180,10/17/14,,Ksh.
15,UPS,23,,,APC BK650AS,,3B1421X18630,,,,12,180,10/17/14,,Ksh.
15,UPS,24,,,APC BK650AS,,3B1421X19107,,,,12,180,10/17/14,,Ksh.
15,UPS,25,,,APC BK650AS,,3B1421X19077,,,,12,180,10/17/14,,Ksh.
15,UPS,26,,,APC BK650AS,,3B1421X19100,,,,12,180,10/17/14,,Ksh.
15,UPS,27,,,APC BK650AS,,3B1421X18425,,,,12,180,10/17/14,,Ksh.
15,UPS,28,,,APC BK650AS,,3B1421X18671,,,,12,180,10/17/14,,Ksh.
15,UPS,29,,,APC BK650AS,,3B1421X16621,,,,12,180,10/17/14,,Ksh.
15,UPS,30,,,APC BK650AS,,3B1421X18955,,,,12,180,10/17/14,,Ksh.
16,Desktop,1,,20177,PC (HP 8300 CMT I7),Bunson,TRF340059L,3CQ3260FPV,Deployed,,1,255,03/07/14,, USD 
16,Desktop,2,,20177,PC (HP 8300 CMT I7),Bunson,TRF340058R,4CQ3260DRT,Deployed,,1,255,03/07/14,, USD 
16,Desktop,3,,20177,PC (HP 8300 CMT I7),Bunson,TRF340059G,5CQ3260C9D,Deployed,,1,255,03/07/14,, USD 
16,Desktop,4,,20177,PC (HP 8300 CMT I7),Bunson,TRF3400586,6CQ3260DS4,Deployed,,1,255,03/07/14,, USD 
16,Desktop,5,,20177,PC (HP 8300 CMT I7),Bunson,TRF340058N,7CQ3260DFF,Deployed,,1,255,03/07/14,, USD 
16,Desktop,6,,20177,PC (HP 8300 CMT I7),Bunson,TRF340058Q,8CQ3260DM4,Deployed,,1,255,03/07/14,, USD 
16,Desktop,7,,20177,PC (HP 8300 CMT I7),Bunson,TRF340058L,9CQ3260DKT,Deployed,,1,255,03/07/14,, USD 
16,Desktop,8,,20177,PC (HP 8300 CMT I7),Bunson,TRF3400587,10CQ3260DGV,Deployed,,1,255,03/07/14,, USD 
16,Desktop,9,,20177,PC (HP 8300 CMT I7),Bunson,TRF3400594,11CQ3260CBI,Deployed,,1,255,03/07/14,, USD 
16,Desktop,10,,20177,PC (HP 8300 CMT I7),Bunson,TRF340059J,12CQ3260DFR,Deployed,,1,255,03/07/14,, USD 
16,Desktop,1,,20275,PC (HP 800ED TWR),,TRF40903XV,CNC350PM70,Deployed,,1,119.4,07/07/14,, USD 
16,Desktop,2,,20275,PC (HP 800ED TWR),,TRF40903YJ,CNC350PG12,Deployed,,1,119.4,07/07/14,, USD 
16,Desktop,3,,20275,PC (HP 800ED TWR),,CZC3471QGV,CNC344PVYT,Deployed,,1,119.4,07/07/14,, USD 
16,Desktop,4,,20275,PC (HP 800ED TWR),,TRF40903Y3,CNC350PFZM,Deployed,,1,119.4,07/07/14,, USD 
16,Desktop,5,,20275,PC (HP 800ED TWR),,TRF40903YR,CNC350PFZL,Deployed,,1,119.4,07/07/14,, USD 
16,Desktop,6,,20275,PC (HP 800ED TWR),,TRF40903YZ,CNC350PF6N,Deployed,,1,119.4,07/07/14,, USD 
16,Desktop,7,,20275,PC (HP 800ED TWR),,TRF40903YQ,CNC350PFG7,Deployed,,1,119.4,07/07/14,, USD 
16,Desktop,8,,20275,PC (HP 800ED TWR),,TRF40903Z0,CNC350PFG2,Deployed,,1,119.4,07/07/14,, USD 
16,Desktop,9,,20275,PC (HP 800ED TWR),,CZC3471QGG,CNC344PVYM,Deployed,,1,119.4,07/07/14,, USD 
16,Desktop,10,,20276,PC (HP 800ED TWR),,CZC3471QHB,CNC344PTQJ,Deployed,,1,119.4,07/07/14,, USD 
16,Desktop,1,,20229,PC (HP 800ED TWR),,CZC3471QH0,CNC344PVYP,Deployed,,1,119.4,07/08/14,, USD 
16,Desktop,2,,20229,PC (HP 800ED TWR),,CZC3471QFW,CNC350PG5S,Deployed,,1,119.4,07/08/14,, USD 
16,Desktop,3,,20229,PC (HP 800ED TWR),,CZC3471QJG,CNC350PFGJ,Deployed,,1,119.4,07/08/14,, USD 
16,Desktop,4,,20229,PC (HP 800ED TWR),,CZC3471QG8,CNC344PVYN,Deployed,,1,119.4,07/08/14,, USD 
16,Desktop,5,,20229,PC (HP 800ED TWR),,CZC3471QGH,CNC350PLXY,Deployed,,1,119.4,07/08/14,, USD 
16,Desktop,6,,20229,PC (HP 800ED TWR),,TRF40903YG,CNC350PG5H,Deployed,,1,119.4,07/08/14,, USD 
16,Desktop,7,,20229,PC (HP 800ED TWR),,TRF40903XQ,CNC350PFYZ,Deployed,,1,119.4,07/08/14,, USD 
16,Desktop,8,,20229,PC (HP 800ED TWR),,TRF40903XX,CNC344PTQF,Deployed,,1,119.4,07/08/14,, USD 
16,Desktop,9,,20229,PC (HP 800ED TWR),,TRF40903Y2,CNC344PVYS,Deployed,,1,119.4,07/08/14,, USD 
16,Desktop,10,,20229,PC (HP 800ED TWR),,TRF40903XK,CNC350PFG4,Deployed,,1,119.4,07/08/14,, USD 
16,Desktop,11,,20229,PC (HP 800ED TWR),,TRF40903XM,CNC350PG84,Deployed,,1,119.4,07/08/14,, USD 
16,Desktop,12,,20229,PC (HP 800ED TWR),,TRF40903Y1,CNC350PFGS,Deployed,,1,119.4,07/08/14,, USD 
16,Desktop,13,,20229,PC (HP 800ED TWR),,TRF40903Y0,CNC350PG64,Deployed,,1,119.4,07/08/14,, USD 
16,Desktop,14,,20229,PC (HP 800ED TWR),,TRF40903XP,CNC350PFGP,Deployed,,1,119.4,07/08/14,, USD 
16,Desktop,15,,20229,PC (HP 800ED TWR),,TRF40903Z6,CNC344PTQ7,Deployed,,1,119.4,07/08/14,, USD 
16,Desktop,16,,20229,PC (HP 800ED TWR),,TRF40903YL,CNC344PV8K,Deployed,,1,119.4,07/08/14,, USD 
16,Desktop,17,,20229,PC (HP 800ED TWR),,TRF40903XW,CNC350PF7W,Deployed,,1,119.4,07/08/14,, USD 
16,Desktop,18,,20229,PC (HP 800ED TWR),,TRF40903Z5,CNC350PFZK,Deployed,,1,119.4,07/08/14,, USD 
16,Desktop,19,,20229,PC (HP 800ED TWR),,TRF40903YM,CNC344PV88,Deployed,,1,119.4,07/08/14,, USD 
16,Desktop,20,,20229,PC (HP 800ED TWR),,TRF40903YW,CNC350PG6V,Deployed,,1,119.4,07/08/14,, USD 
16,Desktop,21,,20229,PC (HP 800ED TWR),,TRF40903Z1,CNC344PV8N,Deployed,,1,119.4,07/08/14,, USD 
16,Desktop,22,,20229,PC (HP 800ED TWR),,CZC3471QG9,CNC350PG1F,Deployed,,1,119.4,07/08/14,, USD 
16,Desktop,23,,20229,PC (HP 800ED TWR),,TRF40903YP,CNC344PTQR,Deployed,,1,119.4,07/08/14,, USD 
16,Desktop,24,,20229,PC (HP 800ED TWR),,TRF40903YD,CNC350PFZ7,Deployed,,1,119.4,07/08/14,, USD 
16,Desktop,25,,20229,PC (HP 800ED TWR),,TRF40903Z2,CNC350PG5K,Deployed,,1,119.4,07/08/14,, USD 
16,Desktop,26,,20229,PC (HP 800ED TWR),,TRF40903Z4,CNC350PFG6,Deployed,,1,119.4,07/08/14,, USD 
16,Desktop,27,,20229,PC (HP 800ED TWR),,TRF40903XT,CNC350PFGC,Deployed,,1,119.4,07/08/14,, USD 
16,Desktop,28,,20229,PC (HP 800ED TWR),,CZC3471QHG,CNC350PFZD,Deployed,,1,119.4,07/08/14,, USD 
16,Desktop,29,,20229,PC (HP 800ED TWR),,CZC3471QHD,CNC350PFGT,Deployed,,1,119.4,07/08/14,, USD 
16,Desktop,30,,20229,PC (HP 800ED TWR),,CZC3471QH2,CNC350PG75,Deployed,,1,119.4,07/08/14,, USD 
16,Desktop,31,,20229,PC (HP 800ED TWR),,TRF40903YY,CNC344PVYD,Deployed,,1,119.4,07/08/14,, USD 
16,Desktop,32,,20229,PC (HP 800ED TWR),,CZC3471QH3,CNC350PF6R,Deployed,,1,119.4,07/08/14,, USD 
16,Desktop,33,,20229,PC (HP 800ED TWR),,CZC3471QH4,CNC350PLXR,Deployed,,1,119.4,07/08/14,, USD 
16,Desktop,34,,20229,PC (HP 800ED TWR),,TRF40903XL,CNC350PFGD,Deployed,,1,119.4,07/08/14,, USD 
16,Desktop,35,,20229,PC (HP 800ED TWR),,TRF40903YH,CNC350PFZ5,Deployed,,1,119.4,07/08/14,, USD 
16,Desktop,1,,,PC(HP 800G1 ENERGY STAR,,TRF4370GL5,3CQ413032D,Deployed,,,,,,
16,Desktop,2,,,PC(HP 800G1 ENERGY STAR,,TRF4370GLQ,3CQ41302SF,Deployed,,,,,,
16,Desktop,3,,,PC(HP 800G1 ENERGY STAR,,TRF4370GLM,3CQ41302SP,Deployed,,,,,,
16,Desktop,4,,,PC(HP 800G1 ENERGY STAR,,TRF4370GL9,3CQ41303D2,Deployed,,,,,,
16,Desktop,5,,,PC(HP 800G1 ENERGY STAR,,TRF4370GKM,3CQ41302RP,Deployed,,,,,,
16,Desktop,6,,,PC(HP 800G1 ENERGY STAR,,TRF4370GMO,3CQ41302RN,Deployed,,,,,,
16,Desktop,7,,,PC(HP 800G1 ENERGY STAR,,TRF4370GKP,3CQ41303CX,Deployed,,,,,,
16,Desktop,8,,,PC(HP 800G1 ENERGY STAR,,TRF4370GM4,3CQ41303D8,Deployed,,,,,,
16,Desktop,9,,,PC(HP 800G1 ENERGY STAR,,TRF4370GLR,3CQ41303DB,Deployed,,,,,,
16,Desktop,10,,,PC(HP 800G1 ENERGY STAR,,TRF4370GLT,3CQ41302SB,Deployed,,,,,,
16,Desktop,11,,,PC(HP 800G1 ENERGY STAR,,TRF4370GLK,3CQ41302RR,Deployed,,,,,,
16,Desktop,12,,,PC(HP 800G1 ENERGY STAR,,TRF4370GKY,3CQ41302R5,Deployed,,,,,,
16,Desktop,13,,,PC(HP 800G1 ENERGY STAR,,TRF4370GLM,3CQ41303D5,Deployed,,,,,,
17,Desktop,1,,20290,DELL T20-INTEL XEON E3-1225,,7XJXZZ1,,Deployed,,1421,10/01/14,,USD,
17,Desktop,2,,20290,DELL T20-INTEL XEON E3-1226,,82KXZZ1,,Deployed,,1421,10/01/14,,USD,
17,Desktop,3,,20290,DELL T20-INTEL XEON E3-1227,,DPKXZZ1,,Deployed,,1421,10/01/14,,USD,
17,Desktop,4,,20290,DELL T20-INTEL XEON E3-1228,,C4KXZZ1,,Deployed,,1421,10/01/14,,USD,
17,Desktop,5,,20290,DELL T20-INTEL XEON E3-1229,,D1KXZZ1,,Deployed,,1421,10/01/14,,USD,
17,Desktop,6,,20290,DELL T20-INTEL XEON E3-1230,,6QJXZZ1,,Deployed,,1421,10/01/14,,USD,
17,Desktop,7,,20290,DELL T20-INTEL XEON E3-1231,,HPJXZZ1,,Deployed,,1421,10/01/14,,USD,
17,Desktop,8,,20290,DELL T20-INTEL XEON E3-1232,,9QJXZZ1,,Deployed,,1421,10/01/14,,USD,
17,Desktop,9,,20290,DELL T20-INTEL XEON E3-1233,,2SJXZZ1,,Deployed,,1421,10/01/14,,USD,
17,Desktop,10,,20290,DELL T20-INTEL XEON E3-1234,,FMJXZZ1,,Deployed,,1421,10/01/14,,USD,
17,Desktop,11,,20290,DELL T20-INTEL XEON E3-1235,,FPJXZZ1,,Deployed,,1421,10/01/14,,USD,
17,Desktop,12,,20290,DELL T20-INTEL XEON E3-1236,,5NJXZZ1,,Deployed,,1421,10/01/14,,USD,
17,Desktop,13,,20290,DELL T20-INTEL XEON E3-1237,,JVJXZZ1,,Deployed,,1421,10/01/14,,USD,
17,Desktop,14,,20290,DELL T20-INTEL XEON E3-1238,,AZJXZZ1,,Deployed,,1421,10/01/14,,USD,
17,Desktop,15,,20290,DELL T20-INTEL XEON E3-1239,,9XJXZZ1,,Deployed,,1421,10/01/14,,USD,
17,Desktop,16,,20290,DELL T20-INTEL XEON E3-1240,,HLJXZZ1,,Deployed,,1421,10/01/14,,USD,
17,Desktop,17,,20290,DELL T20-INTEL XEON E3-1241,,B7KXZZ1,,Deployed,,1421,10/01/14,,USD,
17,Desktop,18,,20290,DELL T20-INTEL XEON E3-1242,,F3KXZZ1,,Deployed,,1421,10/01/14,,USD,
17,Desktop,19,,20290,DELL T20-INTEL XEON E3-1243,,3JJXZZ1,,Deployed,,1421,10/01/14,,USD,
17,Desktop,20,,20290,DELL T20-INTEL XEON E3-1244,,8WJXZZ1,,Deployed,,1421,10/01/14,,USD,
17,Desktop,21,,20290,DELL T20-INTEL XEON E3-1245,,4MJXZZ1,,Deployed,,1421,10/01/14,,USD,
17,Desktop,22,,20290,DELL T20-INTEL XEON E3-1246,,CGJXZZ1,,Deployed,,1421,10/01/14,,USD,
17,Desktop,23,,20290,DELL T20-INTEL XEON E3-1247,,DKKXZZ1,,Deployed,,1421,10/01/14,,USD,
17,Desktop,24,,20290,DELL T20-INTEL XEON E3-1248,,HMJXZZ1,,Deployed,,1421,10/01/14,,USD,
17,Desktop,25,,20290,DELL T20-INTEL XEON E3-1249,,7NKXZZ1,,Deployed,,1421,10/01/14,,USD,
17,Desktop,26,,20290,DELL T20-INTEL XEON E3-1250,,D3KXZZ1,,Deployed,,1421,10/01/14,,USD,
17,Desktop,27,,20290,DELL T20-INTEL XEON E3-1251,,BVJXZZ1,,Deployed,,1421,10/01/14,,USD,
17,Desktop,28,,20290,DELL T20-INTEL XEON E3-1252,,6TJXZZ1,,Deployed,,1421,10/01/14,,USD,
17,Desktop,29,,20290,DELL T20-INTEL XEON E3-1253,,BMKXZZ1,,Deployed,,1421,10/01/14,,USD,
17,Desktop,30,,20290,DELL T20-INTEL XEON E3-1254,,4WJXZZ1,,Deployed,,1421,10/01/14,,USD,
18,Desktop,1,,20177,HP 8300,Bunson,TRF340059L,3CQ3260FPV,Deployed,,1,255,03/07/14,,USD
18,Desktop,2,,20177,HP 8300,Bunson,TRF340058R,4CQ3260DRT,Deployed,,1,255,03/07/14,,USD
18,Desktop,3,,20177,HP 8300,Bunson,TRF340059G,5CQ3260C9D,Deployed,,1,255,03/07/14,,USD
18,Desktop,4,,20177,HP 8300,Bunson,TRF3400586,6CQ3260DS4,Deployed,,1,255,03/07/14,,USD
18,Desktop,5,,20177,HP 8300,Bunson,TRF340058N,7CQ3260DFF,Deployed,,1,255,03/07/14,,USD
18,Desktop,6,,20177,HP 8300,Bunson,TRF340058Q,8CQ3260DM4,Deployed,,1,255,03/07/14,,USD
18,Desktop,7,,20177,HP 8300,Bunson,TRF340058L,9CQ3260DKT,Deployed,,1,255,03/07/14,,USD
18,Desktop,8,,20177,HP 8300,Bunson,TRF3400587,10CQ3260DGV,Deployed,,1,255,03/07/14,,USD
18,Desktop,9,,20177,HP 8300,Bunson,TRF3400594,11CQ3260CBI,Deployed,,1,255,03/07/14,,USD
18,Desktop,10,,20177,HP 8300,Bunson,TRF340059J,12CQ3260DFR,Deployed,,1,255,03/07/14,,USD
18,Desktop,1,,20227,HP 800 ,,TRF40903XV,CNC350PM70,Deployed,,965,07/07/14,,USD,
18,Desktop,2,,20227,HP 800 ,,TRF40903YJ,CNC350PG12,Deployed,,965,07/07/14,,USD,
18,Desktop,3,,20227,HP 800 ,,CZC3471QGV,CNC344PVYT,Deployed,,965,07/07/14,,USD,
18,Desktop,4,,20227,HP 800 ,,TRF40903Y3,CNC350PFZM,Deployed,,965,07/07/14,,USD,
18,Desktop,5,,20227,HP 800 ,,TRF40903YR,CNC350PFZL,Deployed,,965,07/07/14,,USD,
18,Desktop,6,,20227,HP 800 ,,TRF40903YZ,CNC350PF6N,Deployed,,965,07/07/14,,USD,
18,Desktop,7,,20227,HP 800 ,,TRF40903YQ,CNC350PFG7,Deployed,,965,07/07/14,,USD,
18,Desktop,8,,20227,HP 800 ,,TRF40903Z0,CNC350PFG2,Deployed,,965,07/07/14,,USD,
18,Desktop,9,,20227,HP 800 ,,CZC3471QGG,CNC344PVYM,Deployed,,965,07/07/14,,USD,
18,Desktop,10,,20227,HP 800 ,,CZC3471QHB,CNC344PTQJ,Deployed,,965,07/07/14,,USD,
18,Desktop,1,,20229,HP 800 ,,CZC3471QH0,CNC344PVYP,Deployed,,965,07/08/14,,USD,
18,Desktop,2,,20229,HP 800 ,,CZC3471QFW,CNC350PG5S,Deployed,,965,07/08/14,,USD,
18,Desktop,3,,20229,HP 800 ,,CZC3471QJG,CNC350PFGJ,Deployed,,965,07/08/14,,USD,
18,Desktop,4,,20229,HP 800 ,,CZC3471QG8,CNC344PVYN,Deployed,,965,07/08/14,,USD,
18,Desktop,5,,20229,HP 800 ,,CZC3471QGH,CNC350PLXY,Deployed,,965,07/08/14,,USD,
18,Desktop,6,,20229,HP 800 ,,TRF40903YG,CNC350PG5H,Deployed,,965,07/08/14,,USD,
18,Desktop,7,,20229,HP 800 ,,TRF40903XQ,CNC350PFYZ,Deployed,,965,07/08/14,,USD,
18,Desktop,8,,20229,HP 800 ,,TRF40903XX,CNC344PTQF,Deployed,,965,07/08/14,,USD,
18,Desktop,9,,20229,HP 800 ,,TRF40903Y2,CNC344PVYS,Deployed,,965,07/08/14,,USD,
18,Desktop,10,,20229,HP 800 ,,TRF40903XK,CNC350PFG4,Deployed,,965,07/08/14,,USD,
18,Desktop,11,,20229,HP 800 ,,TRF40903XM,CNC350PG84,Deployed,,965,07/08/14,,USD,
18,Desktop,12,,20229,HP 800 ,,TRF40903Y1,CNC350PFGS,Deployed,,965,07/08/14,,USD,
18,Desktop,13,,20229,HP 800 ,,TRF40903Y0,CNC350PG64,Deployed,,965,07/08/14,,USD,
18,Desktop,14,,20229,HP 800 ,,TRF40903XP,CNC350PFGP,Deployed,,965,07/08/14,,USD,
